PhaseLineID,X,Y
1,741443.99594514479,3390406.03362094518,741318.80156910454,3390291.16535625421,741242.20348794514,3390230.91652613366,741142.40107528784,3390149.38850769633,741061.80231729825,3390121.06980178831,740958.26498896361,3390062.72236263193,740926.24770521186,3390029.73870564485
2,741734.28375753248,3390259.45445406297,741602.91763490136,3390097.66791070951,741580.27690788871,3389997.35327263223,741551.29175210325,3389914.65713005420,741450.26949861064,3389891.63084789133,741332.68444651878,3389815.70575169800,741282.74428418628,3389764.80890890583
