nodeID,X_centroid,Y_centroid
748,741773.49493928137,3389893.37432114314
749,741793.30349234131,3389905.99240382574
750,741722.63206493238,3389891.89991521882
751,741697.32361359778,3389851.39301824616
752,741713.71071890381,3389812.57128159236
753,741698.92837027099,3389819.32720200252
754,741756.17613231519,3389886.14873520564
755,741746.00336213293,3389901.67933416413
756,741751.92576610425,3389890.88947820710
757,741747.26394156006,3389894.28673569392
758,741753.18622346106,3389893.16893784236
759,741746.00348420325,3389892.00727605866
760,741755.54030874756,3389914.40052557038
761,741747.61289989331,3389898.04676580476
762,741733.18968211988,3389917.90146144293
763,741742.25324006262,3389893.42410548590
764,741730.83571890381,3389896.00296290778
765,741734.24213166418,3389899.99838527106
766,741720.32973745849,3389897.18482732819
767,741715.30813101318,3389926.08875799226
768,741696.91620392981,3389928.17746241949
769,741718.43903107825,3389893.72374741267
770,741737.26853954175,3389891.64466619538
771,741698.47435008863,3389877.68378973054
772,741715.23659781006,3389831.95000473689
773,741689.78092967847,3389886.07685613679
774,741699.28685008863,3389880.28679672908
775,741707.34454865637,3389891.55704005621
776,741724.52277131262,3389895.36099513434
777,741692.15548208740,3389926.06963364314
778,741676.78503937903,3389900.12731186580
779,741712.62095653394,3389889.84109767340
780,741667.15428172925,3389891.23965724371
781,741666.16469839599,3389886.88150294684
782,741735.94057730224,3389872.77080551814
783,741702.80780549231,3389889.70405340241
784,741670.69114696363,3389879.97899643611
785,741708.38637808349,3389883.65931463288
786,741623.48515331128,3389852.07162745856
787,741727.72650666418,3389868.66769679449
788,741616.21924348059,3389835.31607325934
789,741696.20329295972,3389881.80172999762
790,741666.68502310303,3389922.41330226324
791,741690.36440542724,3389879.33613348054
792,741698.09920767334,3389885.42939519929
793,741625.85986848059,3389882.39236720465
794,741717.10590119543,3389874.59962225007
795,741630.21969107178,3389873.15158351324
796,741684.20770783606,3389881.11591863679
797,741679.04071564856,3389877.66488917731
798,741674.61328644934,3389880.15052557038
799,741651.01746125403,3389910.13850164460
800,741653.70546988037,3389887.18576320074
801,741670.08683788159,3389887.05303208064
802,741660.96108511474,3389894.76946274471
803,741654.86676545325,3389903.88797267340
804,741625.09340933349,3389935.73900620174
805,741652.02297476318,3389894.15207179449
806,741661.75289419678,3389888.61695623444
807,741655.15865591553,3389890.38695542049
808,741665.28453075269,3389877.93981186580
809,741658.52873241284,3389886.46007553767
810,741629.79765331128,3389882.14706691168
811,741637.38668325928,3389884.73512029694
812,741640.90245067456,3389893.06879949616
813,741645.46002717200,3389894.67180649471
814,741628.13570669678,3389907.29106919002
815,741651.52781688550,3389916.57018295955
816,741659.48169465247,3389902.57402817439
817,741644.49620067456,3389908.57484197663
818,741634.32353221753,3389913.85006984137
819,741638.63108836988,3389916.61471827887
820,741627.85411083081,3389929.54735581111
821,741671.37799592200,3389927.18791977596
822,741678.01408397534,3389913.74578110408
823,741656.47081004956,3389920.09966294002
824,741560.65682486084,3389925.78972641658
825,741686.52494823316,3389923.69223292731
826,741708.29213980224,3389917.67656723689
827,741671.14819855872,3389968.45598618221
828,741689.71824657300,3389898.41598781012
829,741682.24849966553,3389929.43281316804
830,741705.32338980224,3389904.01881170319
831,741699.69806428137,3389901.72466294002
832,741697.94257111731,3389911.69109360408
833,741691.59302277747,3389921.88807439851
834,741712.49050406006,3389905.76394923590
835,741687.08740754309,3389927.87379217194
836,741698.96316031006,3389934.14350652741
837,741708.23973094800,3389939.60454575252
838,741703.27069611731,3389937.15839910554
839,741711.20327261474,3389953.59561427496
840,741664.27787792066,3389972.63797267340
841,741727.10594188550,3389916.34773016023
842,741731.72060659912,3389935.21160141658
843,741704.85923778394,3389944.19811264705
844,741662.20447297278,3389996.77186346101
845,741722.91758739331,3389957.61048650788
846,741736.72048452881,3389966.59134181403
847,741712.79718537512,3389950.29623683356
848,741720.88108836988,3389950.31080389069
849,741717.61521922925,3389949.73723618221
850,741709.82827261474,3389946.64425929449
851,741719.28717560950,3389953.61018133210
852,741716.02130646887,3389953.03661362361
853,741724.80324820068,3389951.39920314215
854,741729.91811636474,3389957.26720444392
855,741749.50291454175,3389950.45246648835
856,741739.89268504956,3389961.82636785554
857,741694.29012564209,3389987.65262111090
858,741733.78290314856,3389961.02251450252
859,741721.50580353918,3389972.42052475642
860,741734.36098745849,3389964.45401271246
861,741128.38559479895,3390073.94868230866
862,741022.73465994385,3390296.29585027741
863,741217.65141307691,3390116.21910874080
864,741158.93281566480,3390192.36605087947
865,741136.55215974036,3390118.82337713288
866,741074.17753612378,3390163.28728501033
867,741115.81133535889,3390108.85369126033
868,741068.61994945386,3390157.82657130621
869,741058.42660025146,3390154.68033107184
870,741063.04658519605,3390162.87155421637
871,741367.86648062256,3389640.55982732819
872,741375.47085073974,3389661.74232244538
873,741047.50334178784,3389481.72100083064
874,741190.43368032959,3389204.25929021882
875,741450.47127798584,3389629.23646307038
876,741396.45935578528,3389476.68971014069
877,741431.26276154700,3389550.84478012752
878,741411.16962189856,3389413.48349269293
879,741461.83313508215,3389512.42371892976
880,741407.97142040113,3389419.33200343512
881,741421.73753368238,3389449.82374334382
882,741189.08403026441,3389245.08558416413
883,741425.61318472412,3389422.56190252351
884,741421.30638133863,3389370.18572251033
885,741427.38430288818,3389411.84543116949
886,741422.98366812256,3389363.38616196346
887,741608.95911164465,3389428.50477361726
888,740932.23895783606,3389223.74989080476
889,741421.34792593506,3389378.27467107819
890,740999.77327993896,3389681.76773341559
891,741115.78240469482,3389231.35556300543
892,741413.82117219153,3389392.53089666413
893,741085.14530956128,3389204.40532700252
894,741412.94074006262,3389402.76702133846
895,741404.86684683349,3389431.68604803132
896,741182.39047761145,3389270.95045232819
897,741192.69865428784,3389259.09103663824
898,741404.18939728918,3389453.09937810944
899,741392.68272411206,3389499.11793279694
900,741141.97427888098,3389769.16271225642
901,741411.34206656006,3389376.29949204158
902,741394.55766307691,3389512.83440415096
903,741387.35856639722,3389560.36732244538
904,741337.75029003003,3389610.20199855231
905,741137.91169750073,3389755.39735174226
906,741380.95168570068,3389573.39792140387
907,741377.99770620849,3389617.60690577887
908,741367.71531688550,3389647.31033595465
909,741333.89040640381,3389626.45818344783
910,741371.11682648840,3389632.12769842194
911,741366.14256297925,3389629.76506821346
912,741356.80835480872,3389646.56584946346
913,741361.82430532959,3389646.92831691168
914,741358.67299917724,3389651.02684799861
915,741621.13155630615,3389801.49008448981
916,741613.94820669678,3389839.18401352596
917,741620.12575796631,3389836.40426906012
918,741623.54303498450,3389810.79926824616
919,741673.65088410559,3389797.58118963288
921,741610.23513296631,3389790.98973862361
922,741634.04956574622,3389771.42888657283
923,741692.86056021240,3389797.84528875398
924,741625.48110464599,3389782.74362452887
925,741702.55385855224,3389804.14938624762
926,741593.38499461988,3389792.36294825934
927,741610.40175894287,3389793.66153224371
928,741594.77039094153,3389798.89761622809
929,741601.01050324622,3389793.20092026424
930,741610.66728221753,3389801.33857488679
931,741601.17712922278,3389795.87271388434
932,741612.94875601318,3389796.97051254939
933,741602.72398387769,3389804.74590317439
934,741603.62496450928,3389812.85436264705
935,741617.99078889075,3389795.99968735408
936,741620.83982860425,3389804.31865708064
937,741609.14608267334,3389819.39855210017
938,741619.95433055738,3389804.96571111726
939,741644.80298371497,3389943.26824204158
940,741652.46440135816,3389983.54591131257
941,741665.60567739990,3390000.76716375398
942,741657.55829377356,3389999.25251531648
943,741645.00104279700,3389934.60102605866
944,741692.08700064209,3389978.84825913142
945,741678.95599885168,3389970.79902410554
946,741661.20473745849,3389973.31953191804
947,741674.04964712646,3389954.51325750398
948,741659.80367544678,3389967.53461980866
949,741661.19444286206,3389963.89702622127
950,741658.65253205481,3389970.01051092194
951,741663.80937206128,3389953.19980128668
952,741658.59519969800,3389972.59406805085
953,741677.05731721106,3389801.32638820074
954,741710.04384878662,3389810.65459458064
955,741688.51609813550,3389825.43086004304
956,741698.08982860425,3389817.64092270564
957,741694.63127147534,3389815.81249252986
958,741697.29781607178,3389833.04865789460
959,741677.74445100012,3389828.27436590241
960,741712.35630809644,3389824.13087225007
961,741703.17873648193,3389815.33652003668
962,741708.31964631262,3389819.28767156648
963,741701.54832469800,3389819.63591782283
964,741720.99225373450,3389828.49366521882
966,741716.00755321363,3389826.88093328523
968,741706.23086050537,3389824.74399073981
969,741713.83514924231,3389855.34860499762
970,741753.91062938550,3389870.25542465877
971,741723.06004344800,3389833.70960760163
972,741771.44338491943,3389848.46931219148
973,741718.44513459387,3389835.19032049226
974,741765.30809032300,3389810.39330307674
975,741721.05988068762,3389835.74909734773
976,741784.48187775793,3389773.88526678132
977,741712.46576447668,3389819.29727443121
978,741739.28021760168,3389811.97736883210
979,741706.70502228918,3389813.66476710699
980,741715.63792430738,3389814.28203598689
981,741714.51801057043,3389815.59105698299
982,741758.61094676831,3389729.44656642340
983,741700.36086538818,3389814.02281967830
986,741697.92330435303,3389805.79654200934
988,741676.52201854566,3389718.43362697028
990,741631.58553579834,3389793.21957667731
992,741627.79354361084,3389796.88658920955
993,741687.26113394287,3389803.55655177496
994,741628.94456493238,3389803.91625229549
996,741684.46928417066,3389801.74287176179
997,741671.18178823974,3389809.53303289460
998,741687.98503124097,3389810.41008774471
999,741692.53756216553,3389802.25731674861
1000,741692.32387808349,3389811.50800848054
1001,741688.02673859778,3389808.40974187898
1002,741692.28217072668,3389813.50835434627
1003,741771.23985301831,3389876.81440496491
1004,741807.13837189856,3389863.77851629304
1005,741800.58034781006,3389883.55927801179
1006,741824.12421174231,3389846.23280096101
1007,741811.66526805738,3389827.35914373444
1008,741807.25897736731,3389809.41669988679
1009,741750.88491323974,3389830.16474676179
1010,741789.69025178137,3389794.59740463924
1011,741724.13300080481,3389834.90091212653
1012,741739.88381460693,3389853.68140935944
1013,741726.70083120849,3389837.37666082429
1014,741739.47223420325,3389861.59357976960
1015,741759.20306916418,3389839.43973048590
1016,741760.66628531006,3389870.90723943757
1017,741745.36847443762,3389862.05917628668
1018,741766.44265249756,3389876.20653549861
1019,741791.91368114331,3389841.34087387752
1020,741785.52749136474,3389863.21019760799
1021,741772.26040152099,3389899.26696030330
1022,741763.65066031006,3389883.98174301814
1023,741678.69297801831,3390146.89409653377
1024,741732.37885041418,3390158.60424057674
1025,741696.97532665113,3390159.64454412507
1026,741658.70715851965,3390151.53231064510
1027,741702.17330435303,3390181.10667181062
1028,741683.21889761474,3390178.43043279694
1029,741687.31836457434,3390161.67941554449
1030,741721.79443879309,3390182.96421575593
1031,741691.39689647534,3390155.18359645270
1032,741682.54187531653,3390169.57688665437
1033,741685.58868928137,3390190.24013535213
1034,741665.05094920972,3390179.94101222418
1035,741680.84894318762,3390177.20981105231
1036,741629.72992463293,3390237.76487493562
1037,741685.85461945715,3390168.23367579840
1038,741662.52985139075,3390186.05412054108
1039,741680.81289175537,3390149.35987615632
1040,741656.48258983472,3390182.58348862361
1041,741676.66156525793,3390149.43364731502
1042,741639.39819855872,3390175.19614934968
1043,741660.89986685303,3390161.08686590241
1044,741654.36820995191,3390159.93979152106
1045,741633.05920930090,3390175.30433416413
1046,741615.33907583740,3390186.41355657624
1047,741635.98655711988,3390171.20082871150
1048,741623.08980825928,3390171.91225449275
1049,741631.03833527747,3390168.08814764069
1050,741615.29242463293,3390169.48601547908
1051,741541.80391958740,3390105.88640610408
1052,741654.47288524488,3390126.25617742585
1053,741619.09469107178,3390174.82438421296
1054,741616.19818635168,3390207.44452174567
1055,741622.73033153394,3390177.82441473054
1056,741635.31372590247,3390232.55361191463
1057,741618.27684032300,3390181.72685003327
1058,741627.75151073316,3390178.10381333064
1059,741647.25812287512,3390175.12251043366
1060,741647.73718781653,3390182.97107203864
1061,741636.18953970459,3390181.96167262457
1062,741636.73130809644,3390177.30436468171
1063,741640.98688264075,3390172.31348943757
1064,741646.23726919678,3390171.68094142340
1065,741650.06557730224,3390176.43623113679
1066,741629.04236359778,3390239.00022649812
1067,741640.13774120191,3390181.29973618221
1068,741655.75348420325,3390175.81345891999
1069,741659.93073029700,3390184.66202052496
1070,741619.29146841553,3390254.95756292390
1071,741674.21820588293,3390180.97998317145
1072,741670.43144237378,3390184.39687363338
1073,741658.73279328528,3390179.63230657624
1074,741663.28518179443,3390180.98527288483
1075,741666.51976024488,3390182.72539536189
1076,741665.60299185303,3390184.95604721736
1077,741666.40523794678,3390178.22019720124
1078,741668.56681835034,3390179.51917791413
1079,741662.55070506909,3390184.97082789801
1080,741671.85870881262,3390178.92590602301
1081,741659.90987661865,3390185.74531316804
1082,741677.95286571363,3390179.89643621491
1083,741723.29452017334,3390184.24852768611
1084,741627.93740347412,3390287.67023992585
1085,741663.65495311597,3390184.24526230525
1086,741728.70630402747,3390186.45447047614
1087,741041.79542552808,3389785.43220281648
1088,741027.13847362378,3389766.51085678767
1089,741123.81128449622,3389790.01864894293
1090,741342.64482128003,3389723.20926173590
1091,741127.90021271887,3389783.02269760799
1092,741107.59198517981,3389753.46843735408
1093,741133.29651398840,3389776.13941717194
1094,741323.31645213941,3389649.65168523835
1095,741145.91752635816,3389749.32288885163
1096,741153.61572785559,3389766.25491603278
1097,741153.61092642334,3389737.48817205476
1098,741067.88440461340,3389517.28036769293
1099,741168.99194855872,3389752.75774399471
1100,741248.87531037512,3389550.59661118221
1101,741127.87472036865,3389744.91714747809
1102,741069.90200308349,3389749.37336492585
1103,741164.89838166418,3389720.98133611726
1104,741111.25928254309,3389726.53525050543
1105,741120.59842438879,3389728.57866684627
1106,741143.93864452222,3389720.34585841559
1107,741069.41756704834,3389751.53036769293
1108,741042.64078278723,3389679.05760971736
1109,741091.40928661206,3389705.57954168366
1110,741018.72172557691,3389732.80350001715
1111,741118.63516755286,3389699.18484767340
1112,741025.63543203857,3389609.55470037507
1113,741042.39144400146,3389631.44170395564
1114,740955.99402375403,3389342.51466131257
1115,741008.42935700598,3389733.82412989996
1116,741011.82820140698,3389542.37521632574
1117,740973.80381786206,3389611.56448634528
1118,741020.58286042395,3389620.44786850642
1119,741033.27601634839,3389648.33088445710
1120,741019.32153840247,3389676.78506739996
1121,741023.07687897864,3389684.79025538824
1122,741043.25059520581,3389651.30555486726
1123,741035.30716462317,3389664.96900701569
1124,741045.28174348059,3389667.94367742585
1125,741073.64762889722,3389708.85092433356
1126,741061.67232779053,3389746.27107000398
1127,741048.86002106848,3389674.02709213924
1128,741053.59972647217,3389687.14057683991
1129,741047.11496491614,3389684.07724269293
1130,741049.08370474365,3389693.71003484773
1131,741055.71455394605,3389680.10053777741
1132,741075.05417390051,3389694.70767482184
1133,741055.56846629956,3389696.77336899471
1134,741030.31147777417,3389703.04570786189
1135,741073.39745596435,3389720.01822169684
1136,741082.94985464599,3389742.07758855866
1137,741045.43710847083,3389729.56552394293
1138,741075.85585033277,3389727.41077947663
1139,741056.74513255933,3389731.98638169002
1140,741064.92268382886,3389737.50550603913
1141,741062.96421825269,3389737.21152003668
1142,741078.79347240308,3389732.64617172908
1143,741067.01129670325,3389741.72116359137
1144,741080.88208527747,3389736.86182928132
1145,741062.44850169995,3389741.03527085017
1146,741099.65938833740,3389737.28183253668
1147,741064.59445710364,3389742.58418035554
1148,741067.07369497803,3389748.80992905330
1149,741065.41739411536,3389745.02062241267
1150,741060.03673819092,3389750.82042710017
1151,741108.95119741943,3389770.92534653377
1152,741069.62041739014,3389771.87999741267
1153,741070.18317170325,3389756.05020411871
1154,741086.92369090894,3389769.68230454158
1155,741071.87074291089,3389758.83951075934
1156,741069.39657095459,3389762.20289373444
1157,741527.91917430738,3389994.09512599371
1158,741526.64827993896,3389992.23233302496
1159,741672.92818716553,3390063.96727768611
1160,741494.13422150793,3390088.47533432674
1161,741645.64630646887,3389975.55541245174
1162,741672.42810578528,3390066.70759344148
1163,741595.73728954175,3389930.32791407965
1164,741644.28668732825,3389987.19835678767
1165,741658.40234894934,3389981.51122299861
1166,741666.24127717200,3389991.94292465877
1167,741652.37567658606,3389996.63492091559
1168,741656.72477733472,3390007.23851792049
1169,741679.79431672278,3389991.07986720465
1170,741672.15257274488,3390030.18069728278
1171,741666.83995067456,3390014.05232000398
1172,741668.34481314209,3390044.26997137116
1173,741676.64760855224,3390034.20037094783
1174,741684.00702424231,3390066.38357814215
1175,741671.82408153394,3390054.52060206793
1176,741676.18882762769,3390064.54084539460
1177,741669.47471629956,3390071.39405584382
1178,741659.49546825269,3390029.81340805721
1179,741668.92800406006,3390056.95700343512
1180,741668.56315624097,3390073.12460597418
1181,741732.64203400793,3389972.67034165096
1182,741763.65302033606,3390079.34351873444
1183,741680.70457469800,3390077.14920314215
1184,741698.76900747803,3390031.19469467830
1185,741678.23069774488,3390060.66787989996
1186,741677.91825878003,3390054.90762599371
1187,741689.33053091553,3390052.41204086971
1188,741674.57955435303,3390048.49565903377
1189,741680.10079458740,3390045.86768865632
1190,741676.95481883863,3390040.29397853278
1191,741672.29852814856,3390023.76352198981
1192,741692.99347443762,3389967.94532537507
1193,741705.75385041418,3390031.35124985408
1194,741669.58488475659,3390018.28289047908
1195,741669.80391958740,3389998.44333156012
1196,741661.90739452222,3390009.85611232184
1197,741669.02254751709,3390003.92896795319
1198,741664.50649527099,3390011.16495021246
1199,741675.59578970459,3390012.83135239314
1200,741663.98079947021,3389985.72201808356
1201,741699.86379507568,3389963.84681463288
1202,741691.69552114990,3390035.37161525153
1203,741671.02820344153,3389982.96190659236
1204,741682.95603954175,3389986.73145818757
1205,741674.37209585693,3389989.45724757574
1206,741668.52289338293,3389978.06955226324
1207,741675.98134878662,3390005.08572657965
1208,741707.17165640381,3389958.84140284918
1209,741708.72272248450,3390035.58672348689
1210,741707.11936961988,3389971.26384751033
1211,741690.47223420325,3389982.89755519293
1212,741695.08761099365,3389952.31672430085
1213,741692.70144156006,3389990.03523016023
1214,741687.96678172925,3389987.26065333746
1215,741675.02850861731,3389980.21648422908
1216,741697.76430777099,3389988.31432358455
1217,741686.78449006262,3389981.81424220465
1218,741678.59129344800,3389977.12794256257
1219,741353.20610057691,3389856.02117172908
1220,741380.94757600012,3389856.05891180085
1221,741391.05766307691,3389853.11683416413
1222,741399.83433544019,3389851.56230942439
1223,741389.28147899488,3389854.57793442439
1224,741387.39079295972,3389851.03362290096
1225,741384.88027456787,3389846.30793523835
1226,741448.16638703528,3389810.20405340241
1227,741399.60529084387,3389842.30199448299
1228,741384.79718537512,3389829.96388006257
1229,741390.47970083740,3389840.09640773199
1230,741385.57841503003,3389834.40034246491
1231,741392.24038198974,3389829.71339178132
1232,741477.29862987378,3389806.43759425543
1233,741401.51176463941,3389835.50745916413
1234,741405.78298452881,3389830.09992742585
1235,741391.41237906006,3389818.10485092830
1236,741387.70382193115,3389817.27159897517
1237,741388.99019888428,3389828.30661281012
1238,741352.55544546631,3389826.73992172908
1239,741389.13092560950,3389822.13953924226
1240,741379.88009146240,3389835.35660060309
1241,741373.39575715247,3389803.02623764705
1242,741371.91593944409,3389839.43071762752
1243,741360.55058299878,3389840.09331528377
1244,741377.37463898840,3389839.80297104549
1245,741360.27448029700,3389842.67188787507
1246,741379.02051301184,3389844.59250148199
1247,741111.91483063879,3390136.19909938239
1248,741120.09281932691,3390112.28502670955
1249,741115.66539012769,3390114.93761460017
1250,741117.83740754309,3390115.32002019929
1251,741136.64668285230,3390066.12891912507
1252,741171.58089712646,3390095.92699448299
1253,741118.98857128003,3390112.76077540778
1254,741143.94440217200,3390042.52867905330
1255,741146.39165762451,3390098.86526759528
1256,741119.73868317786,3390108.69152085017
1257,741139.42794302490,3390078.36473862361
1258,741118.82192495849,3390110.58890040778
1259,741063.86980703857,3390145.63002793025
1260,741022.50352489331,3390071.74683904694
1261,741116.63948070386,3390110.62344630621
1262,741115.07135529700,3390132.01728582429
1263,741084.81389883545,3390147.09898138093
1264,741115.72272248450,3390112.52084620856
1265,741418.80699169019,3389316.43242661189
1266,740923.65528880933,3389207.38209295319
1267,740905.02421072510,3389181.11736313533
1268,741080.21810415771,3389190.45399236726
1269,741086.90570588293,3389213.78341945074
1270,741120.41902171948,3389170.84152491949
1271,741146.27438874426,3389206.35617335699
1272,741074.62374380615,3389206.08778142976
1273,741119.34051016357,3389550.44963852596
1274,741411.38432323316,3389335.69381984137
1275,741029.78693146887,3389238.18730942439
1276,741090.33832307043,3389206.85621404694
1277,741099.61506664136,3389201.89429998444
1278,741123.55905671301,3389225.35938787507
1279,741112.18890900793,3389196.42213201569
1280,741125.91911327222,3389188.55775213288
1282,741222.33675650146,3389213.56157700252
1283,741166.46318065503,3389211.97738917731
1284,741408.81083690503,3389362.56829086971
1285,741336.35789501050,3389368.95110336971
1286,741171.10851553467,3389267.94630193757
1287,741176.95292674878,3389250.40048488043
1288,741333.25332144287,3389381.30514796637
1289,741175.19745392981,3389260.45028956793
1290,741140.41395580152,3389253.33521795319
1291,741189.51069652417,3389274.61182928132
1292,741130.18804434326,3389339.73894516658
1293,741013.46705638745,3389312.94845851324
1294,741174.74933381262,3389271.11292791413
1295,741183.88550324622,3389262.47913885163
1296,741287.26166291418,3389308.65129868221
1297,741198.56909699622,3389241.37879705476
1298,741218.17977407959,3389243.31853501033
1299,741213.99703482178,3389254.06458807038
1300,741192.09489452222,3389228.22641261481
1301,741211.70557160559,3389230.16615057038
1302,741241.56722525146,3389213.57504542731
1303,741231.74827586988,3389251.62668116949
1304,741328.86393749097,3389275.39604965877
1305,741357.34947215894,3389329.64788071346
1306,741258.87008169678,3389240.72710434627
1307,741283.22671011474,3389187.07528956793
1308,741358.09070344153,3389219.35141261481
1309,741360.67855337646,3389278.69320948981
1310,741393.29091909912,3389227.47702296637
1311,741386.35197460034,3389292.85918442439
1312,741486.74032095459,3389209.64275376033
1313,741391.45683299878,3389270.04367335699
1314,741569.94324250403,3389259.45102198981
1315,741411.74986278394,3389270.99838527106
1316,741537.29803986731,3389419.39454412507
1317,741417.33872997144,3389275.20920070074
1318,741416.02065542724,3389295.02434555721
1319,741407.46301789465,3389276.90585597418
1320,741415.44704702881,3389339.28700017976
1321,741403.04602570715,3389278.89149236726
1322,741374.03900666418,3389267.48581202887
1323,741406.70221467200,3389300.90256007574
1324,741411.11920685950,3389298.91692368221
1325,741407.42598989990,3389317.42811346101
1326,741414.92584748450,3389362.62179835699
1327,741417.41056835034,3389348.83652003668
1328,741416.60313426831,3389355.82223781012
1329,741423.76025910559,3389329.05067205476
1330,741423.79110220459,3389356.40044419002
1331,741432.93176789465,3389397.87847153377
1332,741607.48031118896,3389396.53695948981
1333,741439.49386099365,3389457.14198064851
1334,741481.27252717200,3389473.33672348689
1335,741447.61930858472,3389464.66151189851
1336,741592.77814240637,3389614.99801906012
1337,741451.98926301184,3389474.26474269293
1338,741716.90776073316,3389534.31694809627
1339,741425.41935741284,3389500.10133123444
1340,741631.91223664465,3389535.41277329158
1343,741515.79720572021,3389374.63754542731
1344,741673.38194286206,3389312.13136053132
1346,741500.69283560303,3389317.51685857819
1347,741773.35671499756,3389373.74041001033
1348,741574.77637238684,3389296.91395330476
1349,741662.37673452881,3389258.10369126033
1351,741667.20986441162,3389295.56662257574
1352,741492.22451284912,3389247.62053696346
1353,741409.16695669678,3389230.41737127351
1358,741103.12601227942,3389182.29477198981
1359,741159.87982697668,3389183.89771795319
1360,741155.52000438550,3389193.55555486726
1361,741068.47255972412,3389188.35686508846
1362,741046.46069855872,3389185.69695297908
1363,741047.12235017004,3389175.95610825252
1364,741067.81090811279,3389198.09770981502
1365,741445.96403514722,3390103.57197332429
1366,741475.08065298584,3390100.55559555721
1367,741468.44979361084,3390113.99791733455
1368,741450.70911164465,3390106.34646876715
1369,741470.01229361084,3390122.28781398199
1370,741449.29240428784,3390101.39519516658
1371,741461.09530142334,3390100.99258693121
1372,741447.43819693115,3390096.35074122809
1373,741456.41264354566,3390105.05683660554
1374,741462.81950389722,3390092.19298569392
1375,741451.42273469153,3390103.52760076569
1376,741439.43233755615,3390102.50843572663
1377,741442.54195669678,3390100.57687648199
1378,741449.81319693115,3390107.24350245856
1379,740911.36576345947,3390441.72263097810
1381,741527.16447460034,3390311.09234889410
1382,741716.87834178784,3390480.27544927644
1384,741109.88279735425,3390539.79899613094
1385,741266.46642569092,3390531.29765081452
1386,741089.68866486731,3390544.26662715338
1387,741094.93916332105,3390534.29485336971
1388,741074.74503083411,3390538.76248439215
1389,741094.82984935620,3390529.45626338385
1390,741072.90349844482,3390377.04631821346
1391,741095.28331004956,3390509.03840653133
1392,741073.39878856519,3390345.28944158601
1393,741081.00696320715,3390463.69367742585
1394,741078.05327871826,3390488.39147965144
1395,741074.05551667395,3390315.87089300202
1397,741081.46562206128,3390443.02548488043
1398,741023.32911693433,3390250.36619329499
1399,741271.47774771240,3390492.97166713141
1400,741284.45393382886,3390400.79343430232
1401,741076.46783967200,3390266.89703639410
1402,741079.00977082434,3390260.86683416413
1403,741185.64610301831,3390336.21250677155
1404,741079.17134105542,3390253.78300237702
1405,741257.16225698974,3390273.10995753668
1406,741150.07190461340,3390256.87117783260
1407,741075.31175243238,3390250.77824163483
1408,741083.50494904700,3390254.96409368562
1409,741080.36897289136,3390278.24072535895
1410,741067.51426708081,3390257.02448797273
1411,741080.49928294995,3390272.15698512457
1412,741077.29106151441,3390250.15544907283
1413,741082.21811433020,3390273.86270411871
1414,741088.40160635498,3390221.30459864996
1415,741154.01009634521,3390227.44235499762
1416,741089.65164704504,3390223.83402776765
1417,741076.80705272534,3390222.54585027741
1418,741071.68686433020,3390226.35057846736
1419,741079.41660065833,3390223.02118190192
1420,741064.23365794995,3390197.83450587653
1421,741069.09773265698,3390255.05856593512
1422,741074.82774364331,3390223.16864283942
1423,741073.27032990637,3390224.38465642976
1424,741074.51473501709,3390256.84731308650
1425,741078.07215892652,3390263.93093125056
1427,741069.90590933349,3390197.96146917390
1428,741073.35302237060,3390269.16221380280
1429,741009.13660187903,3390171.42111476324
1430,741077.38446564856,3390274.42216253327
1431,741026.44973257568,3390207.91212225007
1432,740984.25388093176,3390229.73107163142
1433,741074.93635570386,3390276.70184596442
1434,741077.22809357825,3390281.83922592830
1435,741070.90491242590,3390271.44189723395
1436,741074.85280874756,3390290.29078435944
1437,741070.70685334387,3390280.35901149176
1438,741076.72773753980,3390304.00716416072
1439,741075.88352977613,3390331.83745590877
1440,740975.90926118079,3390251.80691798590
1441,741075.39865632239,3390363.42762517976
1443,741022.29684459546,3390315.88042465877
1444,741074.92942821363,3390393.76785039948
1445,741074.16847240308,3390427.60341660213
1446,741061.06821198645,3390456.91048955964
1447,741073.35540274170,3390463.77268234920
1448,741068.01094066480,3390488.16681432771
1449,741061.68323273840,3390429.49193588924
1450,741059.80690013745,3390513.33086665533
1451,741617.70736197021,3389944.07809718512
1452,741657.12651073316,3389960.55386622809
1453,741614.50883495191,3389970.77153794002
1454,741649.24559032300,3389970.71660629939
1455,741683.61292023840,3389946.97332016658
1456,741677.37299103918,3389941.91419744538
1457,741688.76396190503,3389971.43602768611
1458,741693.96265168372,3389943.53659327887
1459,741690.05583202222,3389963.04310369538
1460,741701.67666128662,3389949.96335109137
1461,741694.23844920972,3389961.38601954840
1462,741702.34841421631,3389959.65036281012
1463,741709.43720002356,3389974.56790431403
1464,741702.16075145581,3389968.48428614996
1465,741713.26036083081,3389979.65646632574
1466,741706.68695588293,3389980.09292872809
1467,741699.47304800537,3389970.92571274471
1468,741696.41539012769,3389980.44622055721
1469,741699.57192495849,3389976.01437648199
1470,741698.27480581787,3389985.15721909236
1471,741726.70408641675,3389974.62159490632
1472,741703.01402294019,3390036.37625392340
1473,741714.41148387769,3389977.09744532965
1474,741704.57745881262,3389976.87700669002
1475,741709.64565542724,3389965.81741603278
1476,741719.05780549231,3389964.44455226324
1477,741703.54083771887,3389983.94129705476
1478,741733.84515900793,3389977.70016749762
1479,741714.91144318762,3389983.86262273835
1481,741720.96910106519,3389986.83320379304
1482,741733.57424429443,3389980.02886215877
